src,dst,bytes
6,109,644969
6,110,1778858
6,111,932745
6,112,2367629
6,113,492212
6,114,2937983
6,115,487230
6,116,756544
6,117,861358
6,118,1970313
6,119,623360
6,120,2100959
6,121,4758617
6,122,1550367
6,123,618981
6,124,1115512
6,125,536901
6,126,493588
6,127,2180654
7,0,2309450
7,1,606728
7,2,535782
7,3,985754
7,4,519990
7,5,890452
7,6,535450
7,8,763706
7,9,897714
7,10,573097
7,11,1158657
7,12,803139
7,13,946202
7,14,502945
7,15,510210
7,16,521974
7,17,1182660
7,18,564532
7,19,924318
7,20,494519
7,21,937927
7,22,517827
7,23,538331
7,24,1251031
7,25,496926
7,26,741783
7,27,782227
7,28,5229373
7,29,688672
7,30,1310405
7,31,3007873
7,32,836945
7,33,496468
7,34,1355200
7,35,646439
7,36,919609
7,37,639792
7,38,1070347
7,39,1652744
7,40,713313
7,41,912544
7,42,622344
7,43,660404
7,44,1569758
7,45,1547734
7,46,582287
7,47,10087944
7,48,495808
7,49,492012
7,50,538148
7,51,872500
7,52,788940
7,53,1609152
7,54,816209
7,55,652772
7,56,538759
7,57,5865403
7,58,2827553
7,59,1170432
7,60,561595
7,61,849934
7,62,766735
7,63,1633952
7,64,657519
7,65,758056
7,66,579643
7,67,1472880
7,68,679466
7,69,528762
7,70,1016555
7,71,503706
7,72,519398
7,73,635815
7,74,5492584
7,75,1354713
7,76,483820
7,77,775988
7,78,1169907
7,79,2807327
7,80,587658
7,81,811645
7,82,602449
7,83,1034506
7,84,3740793
7,85,5039224
7,86,1465577
7,87,923598
7,88,2758156
7,89,643643
7,90,1625835
7,91,2573162
7,92,39850963
7,93,671534
7,94,1459217
7,95,1351800
7,96,694137
7,97,1717956
7,98,5743289
7,99,817847
7,100,615949
7,101,572535
7,102,496825
7,103,2151273
7,104,1092180
7,105,733050
7,106,520329
7,107,488036
7,108,1962994
7,109,2620509
7,110,568054
7,111,619651
7,112,1071782
7,113,960329
7,114,932955
7,115,543046
7,116,691929
7,117,1602018
7,118,21820577
7,119,539034
7,120,2290234
7,121,597195
7,122,506030
7,123,3376368
7,124,1025312
7,125,633473
7,126,912144
7,127,858557
8,0,556151
8,1,551725
8,2,926901
8,3,552986
8,4,745508
8,5,756675
8,6,548394
8,7,609296
8,9,483125
8,10,1953515
8,11,618606
8,12,601586
8,13,616569
8,14,524148
8,15,1513154
8,16,1402016
8,17,577311
8,18,8144803
8,19,6852657
8,20,747673
8,21,600725
8,22,6370899
8,23,730311
8,24,1057071
8,25,616114
8,26,1249609
8,27,1255320
8,28,488673
8,29,525213
8,30,1292614
8,31,1011482
8,32,1194995
8,33,708069
8,34,1319967
8,35,1732633
8,36,789806
8,37,856643
8,38,557236
8,39,1455202
8,40,4119308
8,41,507201
8,42,593597
8,43,564294
8,44,869079
8,45,829364
8,46,1170608
8,47,825991
8,48,597349
8,49,892160
8,50,1021170
8,51,1665803
8,52,867380
8,53,1028313
8,54,2879585
8,55,686028
8,56,2921419
8,57,510697
8,58,934746
8,59,761968
8,60,2398857
8,61,503759
8,62,1610588
8,63,504496
8,64,870156
8,65,609014
8,66,621584
8,67,626992
8,68,5096058
8,69,3063184
8,70,3087819
8,71,1028968
8,72,4627161
8,73,867201
8,74,1364775
8,75,515463
8,76,559556
8,77,2636731
8,78,962918
8,79,865244
8,80,3271862
8,81,676033
8,82,806987
8,83,546051
8,84,1358620
8,85,617274
8,86,1083122
8,87,594016
8,88,1421780
8,89,1221712
8,90,2039062
8,91,6157317
8,92,1043888
8,93,577204
8,94,692412
8,95,841669
8,96,1558992
8,97,734643
8,98,779198
8,99,3322275
8,100,9221583
8,101,2729571
8,102,1243553
8,103,581125
8,104,867737
8,105,1099581
8,106,4467611
8,107,772669
8,108,538484
8,109,11479657
8,110,565212
8,111,670332
8,112,605016
8,113,791037
8,114,3844399
8,115,537600
8,116,1054848
8,117,682313
8,118,8200328
8,119,1273872
8,120,514248
8,121,1452634
8,122,831712
8,123,962692
8,124,1278981
8,125,486476
8,126,1809540
8,127,547220
9,0,740780
9,1,585327
9,2,1458929
9,3,695601
9,4,1312667
9,5,1477301
9,6,583309
9,7,651551
9,8,597619
9,10,3264800
9,11,699316
9,12,591665
9,13,619190
9,14,2227952
9,15,573906
9,16,499980
9,17,998554
9,18,837275
9,19,1835632
9,20,621921
9,21,2127460
9,22,682886
9,23,578852
9,24,1247785
9,25,712624
9,26,8172460
9,27,4020986
9,28,1104476
9,29,1274084
9,30,549031
9,31,572605
9,32,712337
9,33,612255
9,34,571905
9,35,506190
9,36,635018
9,37,624296
9,38,825511
9,39,610792
9,40,480983
9,41,753409
9,42,644237
9,43,648148
9,44,1613107
9,45,1561333
9,46,1369994
9,47,1640662
9,48,822411
9,49,2554756
9,50,700087
9,51,491440
9,52,4207562
9,53,488085
9,54,1267759
9,55,2283121
9,56,9332354
9,57,855949
9,58,691446
9,59,178143304
9,60,532335
9,61,847384
9,62,998186
9,63,36720070
9,64,986826
9,65,762969
9,66,1403595
9,67,610225
9,68,550503
9,69,9008670
9,70,691714
9,71,619023
9,72,1509419
9,73,540323
9,74,534487
9,75,863296
9,76,1485635
9,77,1523535
9,78,695872
9,79,710053
9,80,1929451
9,81,656945
9,82,541618
9,83,1487134
9,84,752630
9,85,583967
9,86,563211
9,87,1480563
9,88,485748
9,89,504997
9,90,934958
9,91,2053839
9,92,1119300
9,93,579535
9,94,786568
9,95,1011230
9,96,509050
9,97,762769
9,98,2031763
9,99,2050122
9,100,1242551
9,101,797701
9,102,509886
9,103,2254391
9,104,496672
9,105,1725050
9,106,3906563
9,107,985992
9,108,845189
9,109,1516283
9,110,2063825
9,111,896847
9,112,906093
9,113,1389264
9,114,1817044
9,115,552209
9,116,523803
9,117,620784
9,118,544607
9,119,5911882
9,120,516211
9,121,859517
9,122,485337
9,123,619818
9,124,770065
9,125,2722528
9,126,1059724
9,127,3452326
10,0,515131
10,1,13521676
10,2,729222
10,3,729041
10,4,4619456
10,5,2129478
10,6,807443
10,7,7146368
10,8,723831
10,9,992107
10,11,537965
10,12,494267
10,13,1909725
10,14,618814
10,15,1296569
10,16,729645
10,17,574541
10,18,594740
10,19,1215002
10,20,911745
10,21,529466
10,22,1384901
10,23,1262335
10,24,705928
10,25,1291301
10,26,848062
10,27,4916410
10,28,481861
10,29,746207
10,30,2782497
10,31,498692
10,32,562705
10,33,2246765
10,34,657902
10,35,2422893
10,36,546430
10,37,1004971
10,38,575674
10,39,741595
10,40,554026
10,41,614835
10,42,680964
10,43,2303808
10,44,490176
10,45,483604
10,46,550182
10,47,1378034
10,48,1350590
10,49,1307027
10,50,1536658
10,51,3159561
10,52,809423
10,53,1903948
10,54,1397562
10,55,582724
10,56,1064228
10,57,538942
10,58,748505
10,59,631937
10,60,589224
10,61,1522585
10,62,664933
10,63,1521636
10,64,845610
10,65,846792
10,66,843341
10,67,2007851
10,68,1751056
10,69,551661
10,70,22610510
10,71,3672836
10,72,547664
10,73,796447
10,74,1188610
10,75,4018173
10,76,843509
10,77,1386181
10,78,3038987
10,79,897328
10,80,41928144
10,81,842003
10,82,2294208
10,83,1391845
10,84,7983184
10,85,616362
10,86,1818459
10,87,924215
10,88,2701644
10,89,3779514
10,90,905208
10,91,810571
10,92,542797
10,93,630932
10,94,517269
10,95,2400619
10,96,668786
10,97,634620
10,98,568019
10,99,2262076
10,100,549798
10,101,3051031
10,102,604580
10,103,825033
10,104,1502624
10,105,1823667
10,106,1571455
10,107,1720452
10,108,848827
10,109,622217
10,110,1017576
10,111,654709
10,112,484060
10,113,2210221
10,114,6986277
10,115,3568394
10,116,536719
10,117,907375
10,118,1109264
10,119,2569046
10,120,1286514
10,121,510156
10,122,570719
10,123,7293393
10,124,978085
10,125,1889418
10,126,1254296
10,127,1327592
11,0,4143236
11,1,1592850
11,2,1090982
11,3,544294
11,4,809653
11,5,1269439
11,6,513753
11,7,893017
11,8,1836597
11,9,891970
11,10,586323
11,12,1239553
11,13,613154
11,14,528469
11,15,767887
11,16,1354957
11,17,517157
11,18,924730
11,19,5687415
11,20,544544
11,21,1182301
11,22,37557015
11,23,2202927
11,24,561159
11,25,7996376
11,26,612541
11,27,1173066
11,28,567057
11,29,1027659
11,30,623530
11,31,1047422
11,32,1062534
11,33,484276
11,34,692789
11,35,539862
11,36,716664
11,37,493738
11,38,982198
11,39,1043077
11,40,3896045
11,41,1422323
11,42,3605392
11,43,849082
11,44,490275
11,45,1130837
11,46,889695
11,47,8357514
11,48,1589704
11,49,1111910
11,50,1138184
11,51,1231443
11,52,705703
11,53,2304612
11,54,3177673
11,55,3231719
11,56,511675
11,57,533947
11,58,539555
11,59,733111
11,60,880172
11,61,1507869
11,62,2939372
11,63,551951
11,64,18467596
11,65,1699086
11,66,13145915
11,67,616983
11,68,859955
11,69,512057
11,70,812338
11,71,1282843
11,72,2351514
11,73,761701
11,74,710452
11,75,587807
11,76,668936
11,77,908364
11,78,949362
11,79,1863084
11,80,4122282
11,81,621120
11,82,786211
11,83,597157
11,84,829849
11,85,733356
11,86,1335317
11,87,1127927
11,88,726935
11,89,690109
11,90,1279194
11,91,1054986
11,92,989219
11,93,481718
11,94,1068917
11,95,2786190
11,96,56515825
11,97,749018
11,98,1515030
11,99,583528
11,100,10293184
11,101,1362799
11,102,771433
11,103,769655
11,104,946963
11,105,1270913
11,106,815587
11,107,1773040
11,108,5608832
11,109,759576
11,110,10707747
11,111,1443024
11,112,496036
11,113,815043
11,114,1082828
11,115,1076112
11,116,1015281
11,117,505076
11,118,526690
11,119,1329222
11,120,487377
11,121,594702
11,122,1072069
11,123,2946344
11,124,772326
11,125,942098
11,126,1344338
11,127,1100953
12,0,619274
12,1,4329875
12,2,1653887
12,3,1238558
12,4,1804885
12,5,1268808
12,6,703801
12,7,1336260
12,8,1456920
12,9,558659
12,10,490250
12,11,797258
12,13,1052221
12,14,894927
12,15,505209
12,16,1870093
12,17,719113
12,18,693651
12,19,3503077
12,20,837440
12,21,693597
12,22,1380569
12,23,484180
12,24,679620
12,25,542176
12,26,845947
12,27,2693619
12,28,535058
12,29,533738
12,30,760305
12,31,602606
12,32,1127444
12,33,66924690
12,34,661178
12,35,2707409
12,36,1163646
12,37,537569
12,38,581669
12,39,1044159
12,40,1679492
12,41,688831
12,42,3450330
12,43,6262060
12,44,892826
12,45,1155925
12,46,560156
12,47,1023366
12,48,795197
12,49,4081081
12,50,1062393
12,51,2062571
12,52,482266
12,53,569400
12,54,791182
12,55,516878
12,56,930021
12,57,52548853
12,58,1156948
12,59,1013758
12,60,2297398
12,61,1143309
12,62,802988
12,63,1904996
12,64,526777
12,65,1041458
12,66,640288
12,67,1550697
12,68,549159
12,69,17486883
12,70,600882
12,71,592838
12,72,617357
12,73,1161232
12,74,16024064
12,75,1135723
12,76,1944687
12,77,939526
12,78,695655
12,79,585474
12,80,653243
12,81,1467322
12,82,1128089
12,83,9131506
12,84,814888
12,85,5515399
12,86,695709
12,87,1064652
12,88,862766
12,89,2073286
12,90,510806
12,91,590235
12,92,1484737
12,93,557105
12,94,497156
12,95,628847
12,96,8131054
12,97,1140327
12,98,1696256
12,99,666261
12,100,1571116
12,101,563312
12,102,1091731
12,103,625705
12,104,612174
12,105,487987
12,106,941883
12,107,2356576
12,108,662246
12,109,2227207
12,110,1460081
12,111,542021
12,112,485434
12,113,543575
12,114,1020398
12,115,783006
12,116,495707
12,117,728257
12,118,557996
12,119,1590751
12,120,1183198
12,121,652020
12,122,594282
12,123,523202
12,124,1669689
12,125,545077
12,126,751917
12,127,2839076
13,0,6128109
13,1,4746319
13,2,581742
13,3,1514717
13,4,1009845
13,5,1084890
13,6,547759
13,7,1149494
13,8,540538
13,9,975171
13,10,603907
13,11,557204
13,12,788724
13,14,102316460
13,15,1030018
13,16,494670
13,17,787142
13,18,724902
13,19,835466
13,20,528089
13,21,790892
13,22,689417
13,23,1649326
13,24,541495
13,25,584371
13,26,663807
13,27,1508798
13,28,670282
13,29,507255
13,30,764645
13,31,2016147
13,32,561998
13,33,661033
13,34,1319509
13,35,2093153
13,36,19385344
13,37,633914
13,38,619107
13,39,767683
13,40,1420154
13,41,864534
13,42,530675
13,43,2056325
13,44,513314
13,45,4428758
13,46,857860
13,47,1367503
13,48,585437
13,49,548776
13,50,1109109
13,51,681119
13,52,623658
13,53,13608493
13,54,612663
13,55,626519
13,56,4128244
13,57,19681119
13,58,2179235
13,59,3789336
13,60,1603084
13,61,560289
13,62,652302
13,63,626648
13,64,509266
13,65,2010213
13,66,547981
13,67,1552348
13,68,486840
13,69,2253626
13,70,937289
13,71,1253274
13,72,636170
13,73,483988
13,74,944037
13,75,1219018
13,76,537174
13,77,2201475
13,78,562166
13,79,633121
13,80,1084153
13,81,1495290
13,82,1840467
13,83,482099
13,84,659198
13,85,845105
13,86,6049371
13,87,1553340
13,88,797775
13,89,791982
13,90,828075
13,91,545014
13,92,512084
13,93,2280761
13,94,577276
13,95,2462315
13,96,3670542
13,97,1212721
13,98,1092930
13,99,866755
13,100,1005717
13,101,26161061
13,102,504601
13,103,1857124
13,104,802539
13,105,1700303
13,106,2154033
13,107,1277912
13,108,648612
13,109,488747
13,110,574612
13,111,1139997
13,112,659680
13,113,931381
13,114,1601309
13,115,1706415
13,116,964615
13,117,499258
13,118,648287
13,119,1236969
13,120,1007214
13,121,2190650
13,122,709940
13,123,564667
13,124,1081653
13,125,5343964
13,126,1040785
13,127,587769
14,0,685345
14,1,718295
14,2,756085
14,3,684191
14,4,674408
14,5,607328
14,6,594320
14,7,965863
14,8,604699
14,9,499232
14,10,1807674
14,11,646577
14,12,587101
14,13,683094
14,15,488281
14,16,1019370
14,17,1592150
14,18,1873619
14,19,690590
14,20,914651
14,21,770475
14,22,2163755
14,23,1258404
14,24,2226462
14,25,2172168
14,26,725498
14,27,1048925
14,28,616238
14,29,1389780
14,30,606409
14,31,3022599
14,32,492886
14,33,1198124
14,34,1036634
14,35,3579187
14,36,691178
14,37,896174
14,38,3824169
14,39,1062816
14,40,978319
14,41,2217571
14,42,1441623
14,43,2630215
14,44,773496
14,45,1029361
14,46,527651
14,47,491092
14,48,593217
14,49,725319
14,50,1801642
14,51,549542
14,52,627293
14,53,1042536
14,54,894353
14,55,3618657
14,56,833258
14,57,609780
14,58,4270953
14,59,3557674
14,60,563989
14,61,4525515
14,62,3380172
14,63,2091859
14,64,660936
14,65,613645
14,66,827433
14,67,1444428
14,68,2708565
14,69,3935818
14,70,536568
14,71,1270281
14,72,496316
14,73,583711
14,74,736305
14,75,538728
14,76,1138513
14,77,811569
14,78,1275782
14,79,594816
14,80,492586
14,81,5979737
14,82,481338
14,83,4373581
14,84,2597119
14,85,589560
14,86,37991832
14,87,988021
14,88,801641
14,89,907178
14,90,705423
14,91,483532
14,92,541093
14,93,1001011
14,94,766127
14,95,40348326
14,96,4267733
14,97,2855906
14,98,1420967
14,99,688301
14,100,560523
14,101,582870
14,102,922469
14,103,566440
14,104,3033005
14,105,785282
14,106,814501
14,107,962128
14,108,570893
14,109,2118765
14,110,3331462
