src,dst,bytes
6,27,1972826
6,28,1974638
6,29,4230879
6,30,1373637
6,31,2016418
6,32,1029940
6,33,1465900
6,34,1061162
6,35,1088385
6,36,1314883
6,37,1670554
6,38,8646889
6,39,1108250
6,40,11721947
6,41,1255900
6,42,3310926
6,43,1032463
6,44,8426968
6,45,1095800
6,46,2911858
6,47,3248454
6,48,1650898
6,49,2506382
6,50,2268067
6,51,1967413
6,52,1401093
6,53,1618881
6,54,1505084
6,55,2534649
6,56,1350055
6,57,2324078
6,58,1124077
6,59,12357081
6,60,2130698
6,61,1378870
6,62,1488074
6,63,1978273
7,0,2437258
7,1,1339737
7,2,19423435
7,3,4707867
7,4,2288081
7,5,1403612
7,6,1013065
7,8,1881866
7,9,1342776
7,10,1216398
7,11,2669511
7,12,2571832
7,13,2735642
7,14,4035101
7,15,3879186
7,16,14349731
7,17,10528712
7,18,1799828
7,19,1319258
7,20,1451223
7,21,1366862
7,22,1676804
7,23,3895839
7,24,1341635
7,25,1040116
7,26,1738927
7,27,1222530
7,28,6369158
7,29,1360161
7,30,9546430
7,31,4812926
7,32,1060937
7,33,1013671
7,34,1406564
7,35,2536241
7,36,2168007
7,37,1353147
7,38,1387008
7,39,1569048
7,40,7081190
7,41,2552280
7,42,163022519
7,43,1309100
7,44,1078982
7,45,3141393
7,46,2018321
7,47,1560452
7,48,1257540
7,49,1399419
7,50,2070272
7,51,1239757
7,52,1981009
7,53,1047897
7,54,2560386
7,55,3108282
7,56,1562056
7,57,1453494
7,58,1300887
7,59,1160317
7,60,60835494
7,61,2010733
7,62,1566350
7,63,2143700
8,0,1085309
8,1,52288675
8,2,2537835
8,3,3073490
8,4,2539431
8,5,1023693
8,6,1079215
8,7,1149198
8,9,1652719
8,10,7640504
8,11,1274890
8,12,2021184
8,13,1261166
8,14,2105219
8,15,1348515
8,16,3346156
8,17,1693948
8,18,2422794
8,19,1990191
8,20,1062059
8,21,1149466
8,22,1257212
8,23,5100312
8,24,1341255
8,25,19269433
8,26,1122039
8,27,13968330
8,28,10937623
8,29,3850424
8,30,1217925
8,31,4559581
8,32,1588229
8,33,5300534
8,34,4495061
8,35,1526084
8,36,1592688
8,37,1272861
8,38,3293621
8,39,1282738
8,40,4449411
8,41,1057810
8,42,2212659
8,43,2035633
8,44,8523140
8,45,2456355
8,46,1129982
8,47,1055811
8,48,2084503
8,49,1431572
8,50,3512444
8,51,1658208
8,52,1652111
8,53,2992528
8,54,1476658
8,55,1055146
8,56,1814687
8,57,4246050
8,58,1281365
8,59,1067255
8,60,3406790
8,61,3167409
8,62,2634299
8,63,1211844
9,0,1338224
9,1,7959507
9,2,11977472
9,3,1847590
9,4,1816940
9,5,32277905
9,6,1040759
9,7,3583617
9,8,2001337
9,10,1366070
9,11,17739918
9,12,1116226
9,13,1027223
9,14,4632389
9,15,1555663
9,16,4951933
9,17,4181177
9,18,1068164
9,19,2196394
9,20,3282197
9,21,3632901
9,22,1161140
9,23,1453949
9,24,3887492
9,25,2237572
9,26,3223654
9,27,4215829
9,28,6551886
9,29,1408257
9,30,12413538
9,31,1236901
9,32,1297352
9,33,3559534
9,34,1572299
9,35,1513506
9,36,5779855
9,37,3834203
9,38,1224693
9,39,2434350
9,40,1647270
9,41,2345227
9,42,3355096
9,43,1156493
9,44,1235952
9,45,1530670
9,46,1233430
9,47,1069988
9,48,1227175
9,49,1560986
9,50,1477130
9,51,3883334
9,52,2460810
9,53,2676681
9,54,2303354
9,55,3068591
9,56,2020228
9,57,2414208
9,58,3425465
9,59,1362125
9,60,3713512
9,61,1344683
9,62,1019986
9,63,1066347
10,0,2813597
10,1,1322561
10,2,1331087
10,3,1206131
10,4,1071590
10,5,7262818
10,6,1260175
10,7,1618302
10,8,1682475
10,9,2317557
10,11,2653535
10,12,1305515
10,13,2375026
10,14,2038551
10,15,2025014
10,16,1350827
10,17,5385685
10,18,1168886
10,19,2617081
10,20,1391530
10,21,9185311
10,22,15011454
10,23,3629330
10,24,1214268
10,25,1300178
10,26,2118934
10,27,1497254
10,28,3201964
10,29,26758773
10,30,1101620
10,31,321091662
10,32,1638279
10,33,1091481
10,34,1094356
10,35,1530159
10,36,1691383
10,37,3234624
10,38,7348896
10,39,2111524
10,40,1077355
10,41,1499203
10,42,2683895
10,43,6675736
10,44,1016920
10,45,1839819
10,46,5115703
10,47,41254787
10,48,9361955
10,49,1187324
10,50,2678480
10,51,1072278
10,52,1168607
10,53,4695095
10,54,3854504
10,55,1158674
10,56,1611381
10,57,1794691
10,58,1155677
10,59,1461738
10,60,8241756
10,61,1235320
10,62,2012624
10,63,1641264
11,0,3006466
11,1,1012459
11,2,1199296
11,3,1009043
11,4,1151887
11,5,5032320
11,6,1028475
11,7,2526725
11,8,1387417
11,9,1463585
11,10,1364489
11,12,1080148
11,13,1460357
11,14,1633529
11,15,4867464
11,16,1056920
11,17,1219762
11,18,1543053
11,19,1546707
11,20,4973569
11,21,2166889
11,22,2052294
11,23,1399837
11,24,2745120
11,25,1409955
11,26,2062238
11,27,1216703
11,28,4902263
11,29,1213661
11,30,2217356
11,31,1163065
11,32,1204340
11,33,2057253
11,34,2305921
11,35,1128435
11,36,88603938
11,37,1339359
11,38,29228399
11,39,1269159
11,40,1203744
11,41,62942467
11,42,3020550
11,43,3549324
11,44,1184732
11,45,1284458
11,46,1669310
11,47,1099186
11,48,3210059
11,49,1490960
11,50,3422337
11,51,1039045
11,52,2852410
11,53,1701046
11,54,1761741
11,55,1446253
11,56,1178733
11,57,3590566
11,58,1575565
11,59,1723415
11,60,3473180
11,61,2825725
11,62,4307981
11,63,1719420
12,0,1056254
12,1,2136094
12,2,2103126
12,3,1839046
12,4,4127998
12,5,1804997
12,6,1255245
12,7,1313795
12,8,1327736
12,9,1026806
12,10,2036605
12,11,1755453
12,13,10852999
12,14,1444007
12,15,2662384
12,16,4008140
12,17,4733646
12,18,1514004
12,19,3180600
12,20,1525576
12,21,2728112
12,22,1030780
12,23,1137267
12,24,4620073
12,25,1268489
12,26,3229128
12,27,1739609
12,28,2132853
12,29,1418944
12,30,1039473
12,31,1035212
12,32,1176466
12,33,1102108
12,34,1551961
12,35,4256233
12,36,2195242
12,37,16247929
12,38,2043436
12,39,8933937
12,40,1072968
12,41,1362912
12,42,1456231
12,43,7049257
12,44,1620042
12,45,3322576
12,46,3431742
12,47,5250881
12,48,1402771
12,49,1726761
12,50,4118492
12,51,1206730
12,52,1107509
12,53,5394369
12,54,1036912
12,55,5317322
12,56,1312346
12,57,3100753
12,58,4388317
12,59,1487115
12,60,1034788
12,61,1370838
12,62,1415934
12,63,1301242
13,0,3039562
13,1,3118387
13,2,1045506
13,3,1081316
13,4,1048988
13,5,1423270
13,6,1115975
13,7,1540973
13,8,22545691
13,9,2570190
13,10,1043342
13,11,10010543
13,12,1376449
13,14,2349241
13,15,1775899
13,16,1271175
13,17,2533060
13,18,2418492
13,19,9872822
13,20,2949335
13,21,2153569
13,22,1979184
13,23,1076197
13,24,1084131
13,25,1782354
13,26,2219713
13,27,2685705
13,28,1121785
13,29,255080958
13,30,5631807
13,31,1671176
13,32,1249063
13,33,1511515
13,34,1254591
13,35,1549855
13,36,3830172
13,37,1767374
13,38,1447605
13,39,1169722
13,40,2291877
13,41,2040502
13,42,1298410
13,43,1306230
13,44,1266482
13,45,1261497
13,46,1125867
13,47,15461254
13,48,1529138
13,49,1829062
13,50,2393038
13,51,1252308
13,52,1936491
13,53,2486403
13,54,1257869
13,55,1321458
13,56,5603213
13,57,1734851
13,58,1124587
13,59,1346979
13,60,1769496
13,61,1401512
13,62,2065243
13,63,1059371
14,0,34369180
14,1,1029731
14,2,1899963
14,3,3972816
14,4,1677432
14,5,1552489
14,6,5894129
14,7,1372436
14,8,1027848
14,9,1948728
14,10,3126013
14,11,1243589
14,12,2888173
14,13,4529997
14,15,1842918
14,16,1899132
14,17,16458943
14,18,1773047
14,19,1197527
14,20,3929633
14,21,1060489
14,22,4895258
14,23,2541029
14,24,2259435
14,25,12825627
14,26,1392355
14,27,2667725
14,28,2333278
14,29,3622212
14,30,1018757
14,31,2307208
14,32,1191673
14,33,1660046
14,34,3090776
14,35,1093636
14,36,1893337
14,37,1078517
14,38,2104172
14,39,3382242
14,40,1145456
14,41,5851991
14,42,1074349
14,43,1463123
14,44,1528119
14,45,2079395
14,46,1188191
14,47,1057365
14,48,1801301
14,49,1455774
14,50,2590053
14,51,1594927
14,52,1692024
14,53,2148074
14,54,3453916
14,55,1117232
14,56,1433334
14,57,4166521
14,58,7129706
14,59,1492890
14,60,2944869
14,61,1478074
14,62,1253611
14,63,1186459
15,0,1144923
15,1,1437315
15,2,12470579
15,3,2983317
15,4,1262159
15,5,1430254
15,6,1215789
15,7,5546993
15,8,3826151
15,9,18679902
15,10,1039901
15,11,2766235
15,12,1189639
15,13,1785239
15,14,3046762
15,16,2334599
15,17,1069076
15,18,2724365
15,19,1347363
15,20,1722748
15,21,47153603
15,22,1281023
15,23,1820708
15,24,1302663
15,25,1650292
15,26,5138987
15,27,12645300
15,28,2401455
15,29,1265148
15,30,1148661
15,31,1075272
15,32,4966334
15,33,1749905
15,34,1139630
15,35,2129622
15,36,8130568
15,37,1548279
15,38,2115751
15,39,1093876
15,40,1187902
15,41,1131275
15,42,1126636
15,43,2492512
15,44,1589341
15,45,1358987
15,46,14755392
15,47,2610265
15,48,1289998
15,49,21514928
15,50,1954026
15,51,2658836
15,52,1573930
15,53,1199000
15,54,2369544
15,55,1053599
15,56,3981582
15,57,1469622
15,58,1026182
15,59,3441206
15,60,25545791
15,61,1140157
15,62,4657244
15,63,1597737
16,0,1371237
16,1,6294299
16,2,11873770
16,3,2328011
16,4,1419376
16,5,3900028
16,6,1328479
16,7,3999243
16,8,3191242
16,9,2405689
16,10,3403699
16,11,5820828
16,12,2387463
16,13,1398584
16,14,3747664
16,15,1783795
16,17,1090288
16,18,1449864
16,19,2075330
16,20,5831174
16,21,1256555
16,22,2244807
16,23,1395254
16,24,1334457
16,25,1800564
16,26,3361086
16,27,1826014
16,28,1319991
16,29,2216180
16,30,1687553
16,31,1450316
16,32,1270502
16,33,2576773
16,34,3146558
16,35,1192838
16,36,1681211
16,37,1393182
16,38,7717535
16,39,1246480
16,40,1221298
16,41,2331959
16,42,1590455
16,43,2270547
16,44,3706018
16,45,17490497
16,46,2715047
16,47,23454402
16,48,25837328
16,49,1180440
16,50,11526171
16,51,27757609
16,52,6606287
16,53,2106267
16,54,1435100
16,55,1173927
16,56,1489996
16,57,1146522
16,58,1544617
16,59,1607375
16,60,5047252
16,61,2503285
16,62,1404454
16,63,9302230
17,0,2192943
17,1,1180725
17,2,1730795
17,3,1984670
17,4,8310129
17,5,1179586
17,6,2329325
17,7,50889599
17,8,1637089
17,9,2266830
17,10,2922769
17,11,1126892
17,12,2468276
17,13,1174772
17,14,2713192
17,15,1263154
17,16,1612530
17,18,1017327
17,19,1104065
17,20,1054925
17,21,1270839
17,22,1730121
17,23,1010447
17,24,13471016
17,25,1798357
17,26,1301952
17,27,1017531
17,28,24449896
17,29,1426316
17,30,1962928
17,31,2606871
17,32,1448056
17,33,2819647
17,34,1193130
17,35,3136248
17,36,1404033
17,37,31798821
17,38,7146044
17,39,2829794
17,40,1058256
17,41,1349285
17,42,1332208
17,43,1199887
17,44,2005083
17,45,1811693
17,46,1053158
17,47,1380489
17,48,3683737
17,49,4626222
17,50,1378062
17,51,1051617
17,52,7737067
17,53,1513007
17,54,33286635
17,55,1082487
17,56,2580078
17,57,1939099
17,58,1324404
17,59,18538788
17,60,7296976
17,61,1614257
17,62,1822978
17,63,2097916
18,0,9772292
18,1,1105784
18,2,2674884
18,3,4085605
18,4,2817627
18,5,1681843
18,6,1326994
18,7,1242628
18,8,3394466
18,9,105920747
18,10,1034364
18,11,2657067
18,12,1214876
18,13,7509776
18,14,1055368
18,15,2351926
18,16,1809455
18,17,8498866
18,19,3794316
18,20,1319624
18,21,1565274
18,22,1859386
18,23,1317431
18,24,1473365
18,25,2224444
18,26,1579944
18,27,1405719
18,28,1743026
18,29,2883914
18,30,1297000
18,31,1316338
18,32,1048770
18,33,5334229
18,34,10451010
18,35,1109736
18,36,1106769
18,37,1272523
18,38,4350411
18,39,1284114
18,40,1096765
18,41,1073428
18,42,5510212
18,43,5492027
18,44,3691130
18,45,1142535
18,46,1571214
18,47,1049425
18,48,2459323
18,49,1664355
18,50,1448959
18,51,1517004
18,52,2644752
18,53,2357315
18,54,3469952
18,55,1086017
18,56,1077820
18,57,1537866
18,58,2762369
18,59,5092655
18,60,2707644
18,61,1208529
18,62,8450782
18,63,1864949
19,0,1129724
19,1,4819668
19,2,1430693
19,3,3447547
19,4,12245881
19,5,1135958
19,6,1093396
19,7,1275908
19,8,1961140
19,9,1376047
19,10,1348131
19,11,1151348
19,12,1175054
19,13,11067383
19,14,4944768
19,15,2067251
19,16,1189349
19,17,15649807
19,18,2161316
19,20,4044179
19,21,1032674
19,22,1103330
19,23,2042457
19,24,2027898
19,25,1321826
19,26,1393596
19,27,2801586
19,28,1720084
19,29,3717272
19,30,8596907
19,31,1599428
19,32,1263818
19,33,2113635
19,34,2137177
19,35,15843614
19,36,5810524
19,37,5002750
19,38,2077360
19,39,1872157
19,40,1823736
19,41,1265482
19,42,2643003
19,43,1470089
19,44,1539936
19,45,3080872
19,46,4161661
19,47,1058925
19,48,1706904
19,49,2441636
19,50,1483293
19,51,1391942
19,52,8196872
19,53,1526592
19,54,2629107
19,55,1276587
19,56,1118997
19,57,1287568
19,58,2285557
19,59,1567428
19,60,1646065
19,61,1143595
19,62,1497741
19,63,1234689
20,0,1101864
20,1,3299367
20,2,1965616
20,3,1659433
20,4,1075503
20,5,1507056
20,6,1881052
20,7,1157310
20,8,4271610
20,9,3608070
20,10,1137005
20,11,1120516
20,12,1916758
20,13,1955799
20,14,1969214
20,15,8723101
20,16,2563645
20,17,1369643
20,18,1911684
20,19,1351599
20,21,2529888
20,22,1069532
20,23,1581043
20,24,4853700
20,25,2894590
20,26,3594051
20,27,1351213
20,28,2121062
20,29,1220376
20,30,16042907
20,31,1055589
20,32,2026936
20,33,3066148
20,34,1738246
20,35,1756846
20,36,1103820
20,37,1078284
20,38,1121023
20,39,2739425
20,40,9099767
20,41,1145189
20,42,1332957
20,43,1091242
20,44,1225932
20,45,6703978
20,46,2246017
20,47,1506563
20,48,4205863
20,49,1663738
20,50,1589898
20,51,6394558
20,52,1503609
20,53,1061835
20,54,1192547
20,55,3349130
20,56,1254918
20,57,1331834
20,58,1054040
20,59,1065894
20,60,1101132
20,61,1467758
20,62,1609661
20,63,84145335
21,0,1428063
21,1,3015839
21,2,1583798
21,3,2346564
21,4,2265593
21,5,3636480
21,6,1996676
21,7,2726237
21,8,2343893
21,9,12083234
21,10,1865747
21,11,1198410
21,12,3276519
21,13,1622370
21,14,1527101
21,15,1674298
21,16,1152427
21,17,1358596
21,18,9071649
21,19,1063860
21,20,1320724
21,22,1805739
21,23,1035000
21,24,113556470
21,25,2942642
21,26,5131199
21,27,2177001
21,28,4404791
21,29,1188770
21,30,1015902
21,31,4334390
21,32,3305135
21,33,8044014
21,34,3032401
21,35,3041958
21,36,2785750
21,37,4361166
21,38,1244872
21,39,4806205
21,40,12586451
21,41,2080415
21,42,1786686
21,43,2256982
21,44,3154341
21,45,1115473
21,46,1569589
21,47,15942560
21,48,4176279
21,49,3319655
21,50,1113970
21,51,1434217
21,52,20945605
21,53,11291537
21,54,1217619
21,55,1185020
21,56,1689466
21,57,9422550
21,58,1942588
21,59,1279996
21,60,58880844
21,61,1228732
21,62,1070217
21,63,2528306
22,0,2229198
22,1,1372036
22,2,1562591
22,3,3268042
22,4,1016512
22,5,2232778
22,6,1196938
22,7,3376167
22,8,2823696
22,9,1591570
22,10,1164722
22,11,6197509
22,12,2081435
22,13,3499245
22,14,5194256
22,15,1600558
22,16,2091701
22,17,1605095
22,18,1020191
22,19,2622220
22,20,1876997
22,21,15277737
22,23,1644261
22,24,1097490
22,25,1282051
22,26,1628809
22,27,7836420
22,28,9577976
22,29,4923412
22,30,1131793
22,31,1307305
22,32,3061276
22,33,1051398
22,34,5085024
22,35,1694591
22,36,2041479
22,37,1725421
22,38,2994841
22,39,2793643
22,40,6732491
22,41,2162428
22,42,1305873
22,43,1763145
22,44,1300532
22,45,2181529
22,46,1587674
22,47,1012661
22,48,1547755
22,49,1688190
22,50,1603958
22,51,5267315
22,52,1222838
22,53,1131534
22,54,1586564
22,55,9515118
22,56,1166383
22,57,1133611
22,58,76578707
22,59,1481866
22,60,1111475
22,61,2718766
22,62,2558760
22,63,2494044
23,0,3740014
23,1,6633871
23,2,1387827
23,3,13894764
23,4,1426753
23,5,1466829
23,6,1217008
23,7,6002529
23,8,1295944
23,9,1301597
23,10,1288261
23,11,1064311
23,12,24984332
23,13,1040974
23,14,1228108
23,15,1256228
23,16,2795624
23,17,1598864
23,18,3172671
23,19,1785963
23,20,1034153
23,21,5565592
23,22,1642461
23,24,17614214
23,25,3858593
23,26,1775185
23,27,1313070
23,28,1397750
23,29,2355965
23,30,2542629
23,31,1060266
23,32,1407834
23,33,1514503
23,34,2566912
23,35,1045289
23,36,2886042
23,37,6804981
23,38,1910842
23,39,3397537
23,40,1010647
23,41,4930508
23,42,1492407
23,43,2088609
23,44,2557137
23,45,1406987
23,46,4266470
23,47,4577541
23,48,1124332
23,49,2737532
23,50,4366566
23,51,9609757
23,52,1174490
23,53,4012606
23,54,5739524
23,55,2183801
23,56,1168328
23,57,5069839
23,58,1439538
23,59,1389470
23,60,1640069
23,61,1364884
23,62,1009644
23,63,1280338
24,0,4860571
24,1,1448507
24,2,1506070
24,3,2497116
24,4,11384091
24,5,1894162
24,6,2741320
24,7,2867015
24,8,8333205
24,9,1207629
24,10,1318161
24,11,2462299
24,12,1099429
24,13,1412937
24,14,1425009
24,15,2489453
24,16,3964095
24,17,1927855
24,18,2419924
24,19,2045397
24,20,3438045
24,21,1375644
24,22,1310541
24,23,1851503
24,25,1425445
24,26,1429815
24,27,1217313
24,28,9331985
24,29,1324035
24,30,2864918
24,31,1140421
24,32,2068257
24,33,1317796
24,34,1810200
24,35,2873326
24,36,3486158
24,37,1175901
24,38,1030150
24,39,19580234
24,40,2061239
24,41,1761040
24,42,13822064
24,43,1144126
24,44,1294890
24,45,30886992
24,46,1489515
24,47,1471023
24,48,7383974
24,49,1819953
24,50,1434658
24,51,2254535
24,52,1238803
24,53,1161689
24,54,1768081
24,55,2646504
24,56,2054274
24,57,2451919
24,58,1931299
24,59,1494826
24,60,8152535
24,61,1218230
24,62,1274213
24,63,1837502
25,0,1580494
25,1,3011144
25,2,1386189
25,3,1993891
25,4,3428601
25,5,1360946
25,6,1507550
25,7,38880031
25,8,5010106
25,9,1083896
25,10,1207029
25,11,2154672
25,12,1306588
25,13,1415076
25,14,1414648
25,15,3196593
25,16,3085815
25,17,1283081
25,18,3285045
25,19,4287112
25,20,1326623
25,21,12887030
25,22,1036061
25,23,1661275
25,24,1355087
25,26,2249659
25,27,1248739
25,28,1269495
25,29,7678802
25,30,1100402
25,31,8403305
25,32,3724818
25,33,14271584
25,34,8356425
25,35,2125333
25,36,1097007
25,37,1536833
25,38,1697811
25,39,13204259
25,40,1917607
25,41,6718200
25,42,1787411
25,43,1469155
25,44,1187036
25,45,2591724
25,46,1130499
25,47,1009443
25,48,1195764
25,49,2279276
25,50,1012258
25,51,1211542
25,52,1226243
25,53,2273034
25,54,3946779
25,55,1334833
25,56,1952256
25,57,5447148
25,58,1282394
25,59,2171370
25,60,1241031
25,61,1771625
25,62,4240980
25,63,1098459
26,0,1131016
26,1,2215005
26,2,2073303
26,3,3604554
26,4,1462661
26,5,1094597
26,6,1075041
26,7,1661890
26,8,1763849
26,9,1183011
26,10,1442216
26,11,3680053
26,12,1292789
26,13,1121531
26,14,6257607
26,15,6620047
26,16,4613943
26,17,1135436
26,18,1223765
26,19,1119250
26,20,1070674
26,21,7097279
26,22,1988347
26,23,2848267
26,24,5259083
26,25,1218842
26,27,1982838
26,28,2269307
26,29,1011855
26,30,4881317
26,31,1291392
26,32,8087031
26,33,1644862
26,34,1128177
26,35,4021570
26,36,1657596
26,37,1016105
26,38,4786169
26,39,1271849
26,40,1757543
26,41,2210319
26,42,1116729
26,43,10568054
26,44,3951092
26,45,2927159
26,46,2421358
26,47,3921123
26,48,1582144
26,49,1267485
26,50,2261894
26,51,1986507
26,52,2905355
26,53,1363700
26,54,5991487
26,55,2152468
26,56,2190649
26,57,6047157
26,58,1210637
26,59,1524056
26,60,1231859
26,61,1112970
26,62,2063239
26,63,3611594
27,0,1256884
27,1,1478547
27,2,3569811
27,3,3994811
27,4,1542012
27,5,13679199
27,6,1153779
27,7,1242948
27,8,3870919
27,9,1171680
27,10,5062285
27,11,1655763
27,12,2299514
27,13,1499691
27,14,2630835
27,15,3942477
27,16,2585055
27,17,1019576
27,18,4421405
27,19,4426975
27,20,1147056
27,21,1241350
27,22,7331497
27,23,4142350
27,24,1074579
27,25,2365452
27,26,1087200
27,28,5170406
27,29,1151618
27,30,2093768
27,31,2242389
27,32,8065458
27,33,1184158
27,34,2573476
27,35,3273688
27,36,1198705
27,37,4156814
27,38,3759205
27,39,1070446
27,40,3071039
27,41,1766667
27,42,7455274
27,43,1482817
27,44,1035848
27,45,1042479
27,46,1219149
